"ballot_id","MP_id","surname","origin","party","gvt_party_at_home","vote_type_id","vote_id","ballot_pass","ft_process_step","ft_topic_id","ft_topic","ft_for","ft_against","ft_abstention","ft_absent","ballot_date","ballot_type_id","gvt_type_dk","gvt_bloc_dk","comment","ballot_result_string"
853,"294","Jakobsen","GL","SIU",FALSE,"3","780035",FALSE,"1. del af 3. behandling ",6647,"Forslag til finanslov for finansåret 2013.",18,93,0,68,2012-12-18,4,"coalition","left",NA,"Forkastet

18 stemmer for forslaget (DF, LA)

93 stemmer imod forslaget (V, S, RV, SF, EL, KF)

0 stemmer hverken for eller imod forslaget

"
853,"247","Joensen","FO","B",TRUE,"3","780039",FALSE,"1. del af 3. behandling ",6647,"Forslag til finanslov for finansåret 2013.",18,93,0,68,2012-12-18,4,"coalition","left",NA,"Forkastet

18 stemmer for forslaget (DF, LA)

93 stemmer imod forslaget (V, S, RV, SF, EL, KF)

0 stemmer hverken for eller imod forslaget

"
853,"13","Olsvig","GL","IA",TRUE,"3","780051",FALSE,"1. del af 3. behandling ",6647,"Forslag til finanslov for finansåret 2013.",18,93,0,68,2012-12-18,4,"coalition","left",NA,"Forkastet

18 stemmer for forslaget (DF, LA)

93 stemmer imod forslaget (V, S, RV, SF, EL, KF)

0 stemmer hverken for eller imod forslaget

"
853,"262","Skaale","FO","C",FALSE,"3","780057",FALSE,"1. del af 3. behandling ",6647,"Forslag til finanslov for finansåret 2013.",18,93,0,68,2012-12-18,4,"coalition","left",NA,"Forkastet

18 stemmer for forslaget (DF, LA)

93 stemmer imod forslaget (V, S, RV, SF, EL, KF)

0 stemmer hverken for eller imod forslaget

"
854,"294","Jakobsen","GL","SIU",FALSE,"3","780211",TRUE,"2. del af 3. behandling",6647,"Forslag til finanslov for finansåret 2013.",110,5,0,64,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
854,"247","Joensen","FO","B",TRUE,"3","780214",TRUE,"2. del af 3. behandling",6647,"Forslag til finanslov for finansåret 2013.",110,5,0,64,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
854,"13","Olsvig","GL","IA",TRUE,"3","780229",TRUE,"2. del af 3. behandling",6647,"Forslag til finanslov for finansåret 2013.",110,5,0,64,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
854,"262","Skaale","FO","C",FALSE,"3","780241",TRUE,"2. del af 3. behandling",6647,"Forslag til finanslov for finansåret 2013.",110,5,0,64,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
855,"294","Jakobsen","GL","SIU",FALSE,"3","780389",TRUE,"3. behandling",5976,"Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Ændrede fordelingsprincipper for områdefornyelse med særligt sigte på mindre byer og landdistrikter m.v.).",111,0,0,68,2012-12-19,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
855,"247","Joensen","FO","B",TRUE,"3","780392",TRUE,"3. behandling",5976,"Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Ændrede fordelingsprincipper for områdefornyelse med særligt sigte på mindre byer og landdistrikter m.v.).",111,0,0,68,2012-12-19,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
855,"13","Olsvig","GL","IA",TRUE,"3","780408",TRUE,"3. behandling",5976,"Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Ændrede fordelingsprincipper for områdefornyelse med særligt sigte på mindre byer og landdistrikter m.v.).",111,0,0,68,2012-12-19,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
855,"262","Skaale","FO","C",FALSE,"3","780420",TRUE,"3. behandling",5976,"Forslag til lov om ændring af lov om byfornyelse og udvikling af byer. (Ændrede fordelingsprincipper for områdefornyelse med særligt sigte på mindre byer og landdistrikter m.v.).",111,0,0,68,2012-12-19,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
856,"294","Jakobsen","GL","SIU",FALSE,"3","780570",TRUE,"3. behandling",6168,"Forslag til lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven. (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.).",108,5,0,66,2012-12-19,1,"coalition","left",NA,"Vedtaget

108 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
856,"247","Joensen","FO","B",TRUE,"3","780573",TRUE,"3. behandling",6168,"Forslag til lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven. (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.).",108,5,0,66,2012-12-19,1,"coalition","left",NA,"Vedtaget

108 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
856,"13","Olsvig","GL","IA",TRUE,"3","780587",TRUE,"3. behandling",6168,"Forslag til lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven. (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.).",108,5,0,66,2012-12-19,1,"coalition","left",NA,"Vedtaget

108 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
856,"262","Skaale","FO","C",FALSE,"3","780599",TRUE,"3. behandling",6168,"Forslag til lov om ændring af lov om fremme af vedvarende energi, lov om elforsyning, lov om afgift af elektricitet og ligningsloven. (Støtte til solcelleanlæg og øvrige små vedvarende energi-anlæg m.v.).",108,5,0,66,2012-12-19,1,"coalition","left",NA,"Vedtaget

108 stemmer for forslaget (V, S, DF, RV, SF, EL, KF)

5 stemmer imod forslaget (LA)

0 stemmer hverken for eller imod forslaget

"
857,"294","Jakobsen","GL","SIU",FALSE,"3","780747",TRUE,"3. behandling",5807,"Forslag til lov om ændring af lov om ændring af lov om folkekirkens økonomi. (Ændring af revisionsklausul).",96,13,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, LA, KF)

13 stemmer imod forslaget (DF)

0 stemmer hverken for eller imod forslaget

"
857,"247","Joensen","FO","B",TRUE,"3","780751",TRUE,"3. behandling",5807,"Forslag til lov om ændring af lov om ændring af lov om folkekirkens økonomi. (Ændring af revisionsklausul).",96,13,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, LA, KF)

13 stemmer imod forslaget (DF)

0 stemmer hverken for eller imod forslaget

"
857,"13","Olsvig","GL","IA",TRUE,"3","780766",TRUE,"3. behandling",5807,"Forslag til lov om ændring af lov om ændring af lov om folkekirkens økonomi. (Ændring af revisionsklausul).",96,13,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, LA, KF)

13 stemmer imod forslaget (DF)

0 stemmer hverken for eller imod forslaget

"
857,"262","Skaale","FO","C",FALSE,"3","780778",TRUE,"3. behandling",5807,"Forslag til lov om ændring af lov om ændring af lov om folkekirkens økonomi. (Ændring af revisionsklausul).",96,13,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, LA, KF)

13 stemmer imod forslaget (DF)

0 stemmer hverken for eller imod forslaget

"
858,"294","Jakobsen","GL","SIU",FALSE,"3","780928",TRUE,"3. behandling",5444,"Forslag til lov om ændring af museumsloven. (Udvikling af museumsområdet m.v.).",110,0,0,69,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
858,"247","Joensen","FO","B",TRUE,"3","780931",TRUE,"3. behandling",5444,"Forslag til lov om ændring af museumsloven. (Udvikling af museumsområdet m.v.).",110,0,0,69,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
858,"13","Olsvig","GL","IA",TRUE,"3","780945",TRUE,"3. behandling",5444,"Forslag til lov om ændring af museumsloven. (Udvikling af museumsområdet m.v.).",110,0,0,69,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
858,"262","Skaale","FO","C",FALSE,"3","780957",TRUE,"3. behandling",5444,"Forslag til lov om ændring af museumsloven. (Udvikling af museumsområdet m.v.).",110,0,0,69,2012-12-19,1,"coalition","left",NA,"Vedtaget

110 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
859,"294","Jakobsen","GL","SIU",FALSE,"3","781107",FALSE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",38,72,0,69,2012-12-19,4,"coalition","left",NA,"Forkastet

38 stemmer for forslaget (V, LA, KF)

72 stemmer imod forslaget (S, DF, RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
859,"247","Joensen","FO","B",TRUE,"3","781110",FALSE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",38,72,0,69,2012-12-19,4,"coalition","left",NA,"Forkastet

38 stemmer for forslaget (V, LA, KF)

72 stemmer imod forslaget (S, DF, RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
859,"13","Olsvig","GL","IA",TRUE,"3","781125",FALSE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",38,72,0,69,2012-12-19,4,"coalition","left",NA,"Forkastet

38 stemmer for forslaget (V, LA, KF)

72 stemmer imod forslaget (S, DF, RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
859,"262","Skaale","FO","C",FALSE,"3","781137",FALSE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",38,72,0,69,2012-12-19,4,"coalition","left",NA,"Forkastet

38 stemmer for forslaget (V, LA, KF)

72 stemmer imod forslaget (S, DF, RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
860,"247","Joensen","FO","B",TRUE,"3","781264",TRUE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",76,33,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

76 stemmer for forslaget (S, DF, RV, SF, EL, KF)

33 stemmer imod forslaget (V, LA)

0 stemmer hverken for eller imod forslaget

"
860,"13","Olsvig","GL","IA",TRUE,"3","781279",TRUE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",76,33,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

76 stemmer for forslaget (S, DF, RV, SF, EL, KF)

33 stemmer imod forslaget (V, LA)

0 stemmer hverken for eller imod forslaget

"
860,"262","Skaale","FO","C",FALSE,"3","781290",TRUE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",76,33,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

76 stemmer for forslaget (S, DF, RV, SF, EL, KF)

33 stemmer imod forslaget (V, LA)

0 stemmer hverken for eller imod forslaget

"
860,"294","Jakobsen","GL","SIU",FALSE,"3","781297",TRUE,"3. behandling",5460,"Forslag til lov om ændring af lov om den selvstændige offentlige virksomhed DSB og om DSB S-tog A/S samt fusionsskatteloven. (Fremgangsmåde ved anskaffelse af rullende materiel, generel garantistillelse, bestyrelsessammensætning, mulighed for DSB, Naviair og Energinet.dk til at fusionere skattefrit med helejede datterselskaber, konsekvensændringer som følge af selskabsloven m.v.).",76,33,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

76 stemmer for forslaget (S, DF, RV, SF, EL, KF)

33 stemmer imod forslaget (V, LA)

0 stemmer hverken for eller imod forslaget

"
861,"294","Jakobsen","GL","SIU",FALSE,"3","781464",FALSE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",48,61,0,70,2012-12-19,4,"coalition","left",NA,"Forkastet

48 stemmer for forslaget (V, DF, LA, KF)

61 stemmer imod forslaget (S, Søren Espersen (DF), RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
861,"247","Joensen","FO","B",TRUE,"3","781468",FALSE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",48,61,0,70,2012-12-19,4,"coalition","left",NA,"Forkastet

48 stemmer for forslaget (V, DF, LA, KF)

61 stemmer imod forslaget (S, Søren Espersen (DF), RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
861,"13","Olsvig","GL","IA",TRUE,"3","781482",FALSE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",48,61,0,70,2012-12-19,4,"coalition","left",NA,"Forkastet

48 stemmer for forslaget (V, DF, LA, KF)

61 stemmer imod forslaget (S, Søren Espersen (DF), RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
861,"262","Skaale","FO","C",FALSE,"3","781494",FALSE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",48,61,0,70,2012-12-19,4,"coalition","left",NA,"Forkastet

48 stemmer for forslaget (V, DF, LA, KF)

61 stemmer imod forslaget (S, Søren Espersen (DF), RV, SF, EL)

0 stemmer hverken for eller imod forslaget

"
692,"294","Jakobsen","GL","SIU",FALSE,"3","781643",TRUE,"3. behandling",5806,"Forslag til lov om ændring af lov om Statens Istjeneste. (Nyordning af Statens Istjeneste og indførelse af beredskab for isbrydning i danske farvande).",111,0,0,68,2012-11-29,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
692,"247","Joensen","FO","B",TRUE,"3","781646",TRUE,"3. behandling",5806,"Forslag til lov om ændring af lov om Statens Istjeneste. (Nyordning af Statens Istjeneste og indførelse af beredskab for isbrydning i danske farvande).",111,0,0,68,2012-11-29,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
692,"13","Olsvig","GL","IA",TRUE,"3","781659",TRUE,"3. behandling",5806,"Forslag til lov om ændring af lov om Statens Istjeneste. (Nyordning af Statens Istjeneste og indførelse af beredskab for isbrydning i danske farvande).",111,0,0,68,2012-11-29,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
692,"262","Skaale","FO","C",FALSE,"3","781668",TRUE,"3. behandling",5806,"Forslag til lov om ændring af lov om Statens Istjeneste. (Nyordning af Statens Istjeneste og indførelse af beredskab for isbrydning i danske farvande).",111,0,0,68,2012-11-29,1,"coalition","left",NA,"Vedtaget

111 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
862,"262","Skaale","FO","C",FALSE,"3","781828",TRUE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",59,50,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

59 stemmer for forslaget (S, RV, SF, EL)

50 stemmer imod forslaget (V, DF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
862,"13","Olsvig","GL","IA",TRUE,"3","781844",TRUE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",59,50,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

59 stemmer for forslaget (S, RV, SF, EL)

50 stemmer imod forslaget (V, DF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
862,"247","Joensen","FO","B",TRUE,"3","781858",TRUE,"3. behandling",5666,"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ret til hurtig udredning i sygehusvæsenet og differentieret ret til udvidet frit sygehusvalg m.v.).",59,50,0,70,2012-12-19,1,"coalition","left",NA,"Vedtaget

59 stemmer for forslaget (S, RV, SF, EL)

50 stemmer imod forslaget (V, DF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
